id	WT_Rep1	WT_Rep2	WT_Rep3	KO.CDR1_Rep1	KO.CDR1_Rep2	KO.CDR1_Rep3	KO.CDR2_Rep1	KO.CDR2_Rep2	KO.CDR2_Rep3	KO.CDR2L_Rep1	KO.CDR2L_Rep2	KO.CDR2L_Rep3
TSPAN6	6.098830461	5.867034897	5.836153625	5.130149054	5.07444252	5.130592614	5.763175199	5.695669738	5.832041311	4.929012677	5.02041262	5.10519641
DPM1	5.952548385	5.631821728	5.74710967	5.707290582	5.698136816	5.646018331	6.182823282	6.121550909	6.348462616	5.401452558	5.626387633	5.602033796
SCYL3	2.850068078	2.681509097	2.673969765	2.418103564	2.522637882	2.689380984	3.060528467	3.093402115	3.253852215	1.997939792	2.073356991	2.388688938
C1orf112	4.264417516	4.108177436	4.053916211	4.120683265	4.071606762	3.920450888	4.256079564	4.211847777	4.368090217	4.164413011	4.328614034	4.436613508
CFH	0.452331037	0.398946877	0.276157427	0	0.146176169	0	0	0	0.072366545	0	0	0
FUCA2	6.465871528	6.393324562	6.355994856	6.529460962	6.559980206	6.486616821	6.394997514	6.430256999	6.476971593	6.285647157	6.365450202	6.273941841
GCLC	2.373186528	2.002221064	1.33677392	1.816091413	2.33502094	1.998787508	1.709780727	2.258483858	2.296072646	1.636862162	1.36578079	1.898884997
NFYA	5.058573431	4.899607182	4.82122135	5.353694644	5.250010039	5.258159923	4.771054432	4.915372333	4.974049532	5.668702681	5.393714742	5.778068496
STPG1	3.329716495	3.518396175	3.562183813	3.490695864	3.377990027	3.560350321	3.229104606	3.375804299	3.284640546	3.571481307	3.288427384	3.749071838
NIPAL3	4.825296476	4.671003384	4.547302759	5.241338821	5.35901934	5.216472091	4.791310066	4.948812321	4.674693819	4.606516147	4.558726443	4.799646807
LAS1L	6.64555964	6.489583341	6.599572932	5.730530495	5.858149847	5.742349465	6.14293138	5.936611837	6.062770347	6.30829831	6.217884351	6.34192129
ENPP4	3.870962697	3.647033748	3.674860893	3.165125438	3.323787522	3.508650246	3.328990826	3.317647959	3.664128176	3.033211665	2.725770536	3.054588296
SEMA3F	8.050882292	8.12018252	8.109622188	8.281187724	8.264344888	8.361895806	8.428893415	8.390586824	8.359444771	7.258700961	7.226809348	7.15522665
ANKIB1	5.784976513	5.724057756	5.674097481	5.267291088	5.342753925	5.430340771	5.299488673	5.267632108	5.171175413	4.75612231	4.491745285	4.908080825
CYP51A1	5.712440867	5.414902282	5.252075541	4.418068762	4.42457784	4.116967961	4.849814137	4.719740965	4.770328415	4.011498688	3.709936342	4.017883139
KRIT1	4.417359919	4.196479009	4.27321666	3.750060236	3.505895791	4.000151283	4.215760923	3.94956795	4.301888568	3.35637445	3.304165649	3.649515106
RAD52	2.610007831	2.596707491	2.412723803	1.999981893	2.396530093	2.534981125	2.538274202	2.475623743	2.666690709	1.958066333	2.213026258	2.202038569
BAD	5.347133092	5.445642558	5.538030188	5.897942848	5.869745713	5.869441106	5.531511414	5.611058113	5.768958414	5.41090239	5.706846009	5.263137314
LAP3	5.141850796	4.908907306	4.935825334	5.038567268	4.964547249	4.834287499	4.737845187	4.859035281	5.144588814	5.00053068	5.121151016	4.990814806
CD99	4.966720028	4.569507903	4.578445801	4.041551939	3.925901407	4.210662722	4.276740349	4.502358148	4.590743358	3.461794372	3.97928658	3.806751431
HS3ST1	1.424463574	1.667540019	1.924209795	2.090366252	1.975407556	1.782287271	1.197063335	1.53435741	1.706358422	1.853277219	1.898150738	1.565366014
AOC1	0.14438471	0.074629894	0	0.208101611	0.278894643	0.272184429	0.445687517	0.597023783	0.548890449	0.076479293	0.146596506	0
HECW1	2.055811772	2.046965864	1.75418573	0.696589084	0.457556125	0.447167812	2.360861977	2.306558811	2.506155386	0.284237754	0.401482848	0.074450845
MAD1L1	4.327529606	4.17734031	4.57374382	4.309522324	4.180194662	4.240029194	4.296194602	4.2553199	4.266751175	4.743132986	4.813622309	4.627397017
LASP1	9.119048537	9.107838077	9.028230771	9.327682979	9.336811157	9.323712423	9.031656243	9.016066016	8.998996502	9.381355004	9.300614823	9.384711752
SNX11	4.6768355	4.609584491	4.72381432	4.382913893	4.417299167	4.481305494	4.758161183	4.786276696	4.806269914	4.622209157	4.742971294	4.688479882
TMEM176A	0.275624948	0.563468208	0.276157427	0.499556663	0	0.391165491	0.389846519	0.495771231	0.269942843	0	0.075159465	0.074450845
M6PR	7.388609309	7.173482509	7.155688351	7.165967536	7.175760802	7.162103622	7.309988997	7.28313025	7.324369496	7.202964064	7.176561841	7.202086458
KLHL13	5.269832368	5.250536063	5.307064935	3.706123233	3.830285067	3.64060145	5.127161191	5.126204709	5.103197186	5.167980023	5.091805708	5.242661164
CYP26B1	1.144360013	0.927930078	1.00233894	1.883450259	1.622618033	2.058812836	0.785697857	0.5472856	0.866346395	1.136005483	0.89191652	1.590954496
ICA1	3.928598576	3.64625094	3.831953951	3.794818493	3.470659133	3.568389947	3.913421221	3.887278039	4.016057104	3.584634516	3.574035859	3.4975148
DBNDD1	5.616559589	5.851326485	5.724386546	6.293313846	6.322626033	6.338888822	5.703557169	5.620140986	5.609768979	5.979602544	5.9211912	5.911789956
ALS2	5.250024805	5.048587988	5.004089677	5.067659397	4.907089695	4.909547251	4.980030919	4.934562228	4.873873506	4.647716034	4.347587628	4.590523775
CASP10	1.337002004	1.460451505	1.039016293	1.060856721	1.40751776	1.133498444	0.741762084	0.904124115	0.825053074	1.024597531	1.521910854	1.312017069
CFLAR	4.525868277	4.400642843	4.303145532	4.278955937	4.3320259	4.477874857	4.619800065	4.480511674	4.645156223	4.211371337	4.309181329	4.39361793
NDUFAF7	3.473121998	3.271240867	3.675944795	2.67337083	2.686670019	2.665995776	3.449967576	3.543728693	3.567696087	2.964437267	2.703000745	3.007849902
RBM5	5.700792058	5.449605519	5.467508573	5.479550621	5.534040768	5.570306607	5.748222168	5.679114923	5.799619393	5.123622243	5.215320287	5.349544927
MTMR7	3.073952471	3.011543523	2.809930653	1.923342624	1.994836513	2.290765138	2.680708927	2.67405965	2.701356747	2.314476716	2.179356023	2.282763407
SLC7A2	4.936899976	4.870234254	4.722039462	4.750370801	4.676875889	4.666963806	3.810538398	3.531335438	3.670040435	4.391087724	4.257679256	4.640273304
ARF5	6.84448747	6.991876026	6.912927632	6.473521537	6.462556543	6.539471041	6.450910218	6.636149788	6.602532043	6.766027123	7.029696004	6.756337194
SARM1	0	0	0.136669952	0.425150423	0.873335452	0.147919053	0	0.381489518	0.142553797	0.118469115	0.323725191	1.05490423
POLDIP2	7.075200879	6.897863832	6.936017725	7.097222113	7.048729132	7.055630735	6.922510864	6.883959828	7.15015168	7.253684963	7.254594935	7.327185203
PLXND1	7.508190024	7.709333445	7.653816917	6.901731487	6.897734254	6.916504233	7.30753944	7.41499551	7.28341879	8.387859659	8.15408964	8.223412369
AK2	9.036542252	8.887949046	8.819841119	8.456564913	8.457188485	8.472100483	8.843119586	8.874740481	8.867985649	8.435442169	8.535902422	8.382838669
CD38	0.452497507	0.145588364	0.560393847	0.208101611	0.616510509	0.447167812	0.499447432	0.38687247	0.738742059	0	0.401482848	0.074450845
FKBP4	7.368043191	7.323104908	7.426965919	7.811955402	7.831111117	7.795530722	7.212871373	7.277894212	7.304115276	7.94023108	7.984555429	7.869524049
KDM1A	6.895207025	6.811516441	6.845684061	6.482193966	6.484421512	6.577674518	6.738840864	6.793325947	6.839565071	6.268834897	6.257583072	6.236998479
RBM6	6.153507272	5.900709343	5.987309058	5.861742523	5.765387646	5.847879707	5.977437925	5.85453625	5.96646293	6.022318192	5.84987817	6.02619515
CAMKK1	3.396232685	3.102992421	3.067601306	3.164343268	3.006780969	3.029363874	3.750806839	3.728121057	3.705281474	3.69183855	3.698102218	3.446732911
RECQL	5.163665982	5.021611929	5.077215843	4.933932138	4.927722119	4.796685095	5.333586171	5.275910983	5.460523945	5.287427349	5.03647538	5.400478928
CCDC132	3.774389696	3.570909276	3.744337979	3.351428156	3.412813927	3.42745802	3.222310298	3.472238303	3.307383098	2.793728762	2.931911205	3.045362817
HSPB6	0.452497507	0.510685249	0.611090248	0.445786723	0.565447194	0.553044563	0.271229642	0	0.269942843	0.465809118	0.513813901	0.843844001
ARHGAP33	2.984800651	3.279010385	3.218335523	3.574578636	3.58933302	3.658503744	3.641482435	3.257094864	3.401798575	3.34286773	3.561020958	3.475132624
NDUFAB1	5.058019683	4.978174434	5.160425914	4.649778471	4.739500822	4.853366182	5.045038764	5.096234828	5.371532312	4.420592015	4.695715179	4.60930516
PDK4	1.610016773	1.151267465	1.481921122	1.130677061	0.889909453	1.354600096	1.291516347	1.253384792	1.020626851	0.218254222	0.075159465	0.212731767
ZMYND10	1.211473087	1.691451725	1.481921122	1.197273799	1.222128157	1.412011715	1.463677918	1.482370883	1.706358422	1.136005483	1.122012947	1.04208614
ABCB5	0.921971708	0.927930078	0.611090248	0.499556663	0.457556125	0.272184429	0.601306683	0.691633783	0.693569625	0	0	0
ARX	0	0.074629894	0.276157427	0.14201441	0.214061022	0.20879968	0.072735578	0.072118554	0.269942843	0.077893862	0.34185754	0
SLC25A13	6.073949053	6.010021296	5.90184233	5.47064602	5.476605183	5.389019068	5.539294887	5.556431352	5.560036347	5.887584937	5.683523976	5.923740979
ST7	4.782684254	4.632477524	4.613824194	4.390042203	4.453106046	4.373355085	4.059047855	4.020058551	4.023181333	4.31405488	4.366408441	4.515581696
CDC27	7.232344984	7.071898002	6.847159907	7.013578028	6.974106593	6.943294493	6.806550605	6.871249794	6.75267955	6.732658842	6.33362829	6.803997854
SLC4A1	0.211496661	0	0.074150959	0	0	0.272184429	0.141979423	0.495771231	0	0	0.075159465	0
HCCS	4.63317995	4.399235136	4.453772947	4.719397844	4.599667714	4.563154785	4.642805943	4.463855838	4.627959168	4.696785709	4.911295891	4.866653618
DVL2	5.543580837	5.635108214	5.584415243	5.355002478	5.340090302	5.619339738	5.498872151	5.581116667	5.633433613	5.139589972	5.389333058	5.262653765
PRSS22	3.418019706	3.370720668	3.362122295	3.13920585	3.339549075	3.288739064	3.449974403	3.605793691	3.704541648	3.373496928	3.631192229	3.33777827
UPF1	7.168503376	7.296507146	7.243875459	7.509489302	7.578294717	7.585976461	7.150670922	7.196772239	7.294279626	7.945237892	7.966345494	7.944504227
SKAP2	5.851283794	5.886629377	5.806183297	5.553949601	5.470017124	5.281781948	6.312382772	6.426108335	6.252605125	5.478258217	5.081500197	5.480238241
SLC25A5	9.180413102	9.078118271	9.10059409	7.875164678	7.891755271	7.795191585	9.28222599	9.318881869	9.401357412	8.799106461	8.993257871	8.807339313
CCDC109B	3.916340179	3.712013781	3.986473328	4.054880232	4.20944835	4.116967961	3.77836087	3.916593827	4.033913145	4.007226291	4.170422717	4.05513021
HOXA11	0.395915574	0.455897575	0.276157427	0.499556663	0.214061022	0.272184429	0.141979423	0.38687247	0.269942843	0.575288172	0.513813901	0.50962617
POLR2J	6.755152572	6.798702639	6.693916719	6.465125252	6.356929994	6.443269055	6.52280168	6.407265452	6.453587083	6.517248793	6.566909908	6.511125109
DHX33	4.644028519	4.577861034	4.590431064	4.351102819	4.414217935	4.391666214	4.013528117	4.395226236	4.100336042	4.711852463	4.600668256	4.926161971
MEOX1	7.605645087	7.658353071	7.606180518	7.680016168	7.617879547	7.70117195	7.056346044	7.037717936	7.078846506	7.095687435	7.045129465	6.997970724
THSD7A	1.306628815	0	0	0	0.889909453	0	0.20805148	0	0.141275862	0.061127968	0	0
LIG3	5.200319494	5.104382605	4.955152889	4.867337925	4.977691664	4.951922855	4.638023113	4.604247998	4.706105879	4.666181053	4.578235824	4.752238863
RPAP3	6.826474974	6.504040388	6.613096509	6.481461769	6.518441044	6.529894318	6.823049732	6.89835341	6.973337235	6.125351116	5.976774473	6.12717568
ACSM3	2.122438861	2.053862962	1.804304224	1.130677061	1.553861431	1.185987102	1.824296284	1.857037654	1.795425462	0.522243284	0.575636614	0.824774977
AC004381.6	2.506941716	2.84167508	2.708813397	2.418103564	2.674673086	2.394107097	2.551059716	2.60281822	2.594816374	2.827304293	2.525942354	2.702381944
CIAPIN1	5.91668316	5.865555151	5.763453115	5.748623172	5.754890886	5.702143144	5.867110401	5.834625113	5.868510318	5.792696267	5.863465151	5.876011718
SPPL2B	0.412382897	0.959113169	0.867796854	0.92895795	1.381802994	1.754857018	1.183299456	1.133788088	1.60089812	1.846282482	2.29035647	2.150413537
FAM214B	5.044904802	5.128438599	4.967664567	5.110176665	5.138849846	5.109070545	5.104990646	5.164254495	5.108246963	5.675020903	5.702407851	5.687175338
COPZ2	0.223512267	0.36437929	0.680481792	0.262051701	0.247684447	0.504301419	0.271229642	0	0.158732385	0.236235907	0.154450872	0.517760648
PRKAR2B	4.860708875	4.724442628	4.635760967	3.826722063	3.909292752	3.767000448	3.268848192	3.112766555	3.338478079	2.506394719	2.370824352	2.70218237
MSL3	4.023507623	4.311094855	4.110500714	3.4495897	3.461966895	3.704673678	3.947198717	3.623074383	3.03789503	4.06177605	3.250244832	4.020625538
CREBBP	7.004903095	7.153503313	6.949166865	7.731867449	7.728104944	7.804189757	6.570264413	6.541838061	6.386371844	7.696918967	7.383814358	7.710646698
BZRAP1	1.424491862	1.185346604	1.612074487	1.800195545	1.597420125	1.946723644	1.64157795	1.189971481	1.224961308	1.099817049	1.410233455	1.372286115
GCFC2	4.227754238	4.063066513	4.125613963	3.344098638	3.570039372	3.303976896	4.145841055	4.151171225	4.192530038	3.768763186	3.751051803	3.84268437
WDR54	5.257318796	5.358988664	5.315336269	4.3827744	4.395539896	4.320729417	5.357969131	5.400266471	5.44058373	5.206937464	5.323427856	4.962925429
CROT	2.018817905	2.028291845	2.180678551	1.490821789	1.254728393	1.354600096	1.883178182	1.990242959	1.994044114	1.239423585	1.548529863	1.485759274
ABCB4	0.921971708	0.801797532	0.7074326	1.291737129	1.154769028	1.294808771	0.828335061	1.01805432	0.646936946	0.521586875	0.667440024	0.398088663
KMT2E	6.12878114	5.960713029	5.756540809	5.394526605	5.331943764	5.56067763	5.10255434	5.096615266	4.937724292	4.95407604	4.832494147	5.33726362
RHBDD2	6.689689432	6.76777805	6.733104236	6.044917081	5.959102444	6.036623864	5.980944228	5.854278056	5.932851268	6.087838283	6.088808991	5.988733437
SOX8	0	0	0.144676329	0.072753932	0	0.391165491	0.072735578	0.140802977	0.141275862	0	0.075159465	0.074450845
IBTK	4.863497158	4.985081074	4.760399766	4.310214587	5.015691502	4.497664583	4.448365902	4.709754667	4.563841398	4.356020552	4.001898923	4.276294162
ZNF195	4.161657966	3.953935496	3.635728742	3.59514383	3.459864273	3.376198038	3.737120871	4.052108374	4.240400194	3.006260237	3.267981495	3.430978772
MYCBP2	5.446866264	5.254933595	5.074664448	5.495460885	5.496323675	5.480893748	5.074444083	5.043445789	5.042432208	4.819746033	4.225051009	4.799814144
FBXL3	4.195503206	4.076739434	4.108049478	3.981620959	4.191761184	4.023359128	4.000508621	4.158921149	4.165787825	3.942309859	3.825339877	3.842977243
PDK2	5.543571069	5.869328326	5.617490435	5.763505865	5.572380314	4.957850697	5.234613447	5.125077805	5.113703576	4.831015451	5.479702385	5.414423161
ITGA3	9.682560905	9.727432917	9.745670657	10.5762158	10.54326418	10.53359042	9.443297797	9.460022346	9.367487384	11.51509701	11.5320346	11.4042593
ZFX	4.249541321	4.28546768	4.151949256	4.582841201	4.624826737	4.606375969	3.908163707	3.777399171	3.871016003	4.353021973	4.153150841	4.491969994
LAMP2	6.967998386	6.762422612	6.715950336	5.835928606	5.870336216	5.752143619	6.784114427	6.793395285	6.758370759	6.175252742	6.084987353	6.14385903
ITGA2B	0.539801324	1.673315076	0.62620468	0	0.388194319	0.400727118	0.760466415	1.018419433	1.243760498	0.620129043	0.761188486	0.628508819
GDE1	6.702959905	6.618187508	6.54005493	6.34236441	6.351374056	6.136270375	6.469267817	6.524930343	6.484959155	6.103986672	6.015184837	6.257363832
C19orf60	3.572201446	3.682483973	3.975230302	3.694642871	3.645737108	3.597944727	3.717168087	3.556726707	3.901131787	3.531619319	3.812344554	3.219516187
CRLF1	3.535479256	3.769319712	3.726393394	5.21745246	5.105818841	5.087251181	2.719101017	2.785512622	2.971247242	2.587037007	2.109562273	1.948544187
OSBPL7	3.01881117	2.912683157	2.983515516	3.260923958	3.228149042	2.992001787	3.415431908	3.465559415	3.086372005	2.675753964	2.794103805	2.713886982
TMEM98	4.98091285	5.016062397	5.035974168	4.397000884	4.528128866	4.4680786	4.634474363	4.55791819	4.751499733	3.342859988	3.466465942	3.219516187
YBX2	4.461472998	4.485140636	4.435016185	4.99836748	4.974167183	4.968665516	4.40371153	4.348665578	4.339035114	4.773456759	4.911295891	4.766344817
MAP3K14	4.642840651	4.963335861	4.899920015	5.932841772	5.893712434	5.920582275	4.490252953	4.664818445	4.596902136	6.766985161	6.730785652	6.787158289
ABCC8	0	0.277822174	0.171273089	0	0.074938644	0.19034437	0	0	0.207043275	0.1491076	0	0
TMEM132A	7.230493646	7.441098489	7.403356649	6.752222259	6.760071453	6.783365296	7.08397378	7.134836952	7.245966889	6.854440567	7.025194941	6.69686604
AP2B1	1.457075687	0.734431492	1.126303839	1.39397277	0.88066485	0.903431351	1.026902386	0.993564546	0.864431851	0.385774544	0.913171266	0.849537104
ZNF263	4.703599041	4.314725047	4.448426262	4.51593457	4.63724979	4.621967681	4.6723571	4.604837714	4.714858855	4.56053796	4.464026361	4.668095406
CX3CL1	6.698527057	6.886718288	6.803318335	8.018533454	7.974867178	7.9463073	6.285944926	6.26877612	6.460541541	5.927203825	5.884514639	5.832470789
SPATA20	4.258165649	3.885283534	3.992762524	4.256245866	3.620236585	4.309099028	4.336923391	4.449786392	3.93155613	4.298436749	4.673487444	4.391315092
CACNA1G	2.144364839	2.11926425	2.278019018	2.255722417	2.381832337	2.275363169	1.291516347	1.455657828	1.287070574	2.074525527	2.109562273	2.006720235
TNFRSF12A	6.942958453	6.977212472	7.091908535	7.844655121	7.836212034	7.778346161	7.1530604	7.17307373	7.247732213	7.860076699	8.369832991	7.906232845
DLX6	3.921946496	3.953718013	4.085816822	3.800184989	3.678018187	3.455956803	3.568154989	3.543735034	3.23032987	3.327301862	3.240228956	3.390743797
MAP3K9	5.21391212	5.256669629	4.825786963	5.255800673	5.03737188	5.246509055	5.026898053	5.043809016	4.977883785	5.838958362	5.616953068	5.699482708
RALA	4.88750587	4.819440813	4.757958082	4.552174301	4.631439607	4.745724736	4.803230539	4.715522261	4.835048951	4.357883364	4.464148706	4.478700591
BAIAP2L1	6.727222966	6.590777671	6.616763778	6.412185868	6.388295568	6.410643594	6.348333653	6.444361859	6.440610115	6.839641342	6.83291895	6.821053363
KDM7A	2.227811608	2.041859673	1.983135183	2.445759733	2.439689036	2.179445552	2.223836164	2.393559348	2.135876601	1.511476567	1.08612268	1.665104559
ETV1	3.018820538	3.029843465	3.246605285	2.978017093	2.844924641	2.904684594	1.980983079	1.933448457	1.836732365	2.478480159	1.978676881	2.374024612
AGK	0.618664748	0.227355479	0.150035051	1.981507451	0.823091745	2.583377837	1.939906382	1.634456929	1.573183115	1.295407838	0.581732344	1.35572272
ALDH3B1	5.526735318	5.636719404	5.573981086	5.361093708	5.241902233	5.350388541	5.752007511	5.901583703	5.785624748	5.540742575	5.714572736	5.551553005
PHTF2	5.186743518	4.988829618	4.844727402	4.496221542	4.590118804	4.606458975	4.509275735	4.519735629	4.654082352	4.364506348	4.135700403	4.646387955
FARP2	4.175388986	4.026798711	3.962376822	4.094329723	4.128266472	4.075931386	3.691356341	3.892446265	3.685523683	4.214166969	4.167999813	4.287159587
USH1C	1.680878957	1.738118043	1.753915032	1.711840559	1.74240058	1.760349582	2.270967234	2.261000866	2.340209346	0.575288172	0.401482848	0.277199973
GGCT	4.898680036	4.561735446	4.609912636	4.240004665	4.249512745	4.188539688	4.540507108	4.703595021	4.800473331	4.424254904	4.41750761	4.38262001
DBF4	4.987705992	4.778045798	4.83043178	4.274120049	4.48526662	4.47111395	4.344118507	4.394417696	4.374437195	4.128543821	4.264515542	4.236100051
TBXA2R	0.752050308	0.887099026	1.039016293	1.617719391	1.286608218	1.739509191	0.601306683	0.5472856	0.782542928	1.643036605	1.467152488	1.401502041
IFRD1	4.203231969	4.00924966	3.688640678	4.195898544	4.022229685	4.017156214	3.421348862	3.411332698	3.748830692	3.957536372	4.148829726	4.070955472
LGALS14	5.360519864	5.314387001	5.324937359	2.331819105	2.097454099	2.365328382	5.136669206	5.248358839	5.314727066	4.706378431	4.603844604	4.791393099
COX10	5.652413363	5.657243249	5.499899919	5.758921706	5.764623831	5.702660898	5.485075615	5.425005967	5.487303745	5.35241789	5.465576829	5.451831619
GTF2IRD1	5.759348976	5.847183925	5.89629968	5.645904505	5.710212833	5.919877382	5.744520097	5.838529362	5.846865576	5.382749232	5.559218286	5.436807342
PAF1	8.430310738	8.440583451	8.453388983	7.829195616	7.828728812	7.886437081	7.944853342	7.940802954	7.978871695	8.086344187	8.136980921	8.076735735
VPS41	5.308529157	5.081654564	5.03111879	5.036104105	5.060378122	5.120096753	5.045716487	4.981965163	4.979924091	4.897225853	4.74600773	4.887495265
ARHGAP44	2.055811772	2.270158677	2.524868254	1.778608895	1.809769709	1.732878019	1.980907487	1.725378288	1.587946747	1.538738827	1.350976215	1.56539183
ELAC2	6.791998436	6.858110036	6.825820893	6.793006196	6.850440258	6.784536217	6.676143772	6.749868318	6.839241045	7.242718997	7.208216343	7.169081047
SCIN	0.921971708	0.927930078	0.753293849	0.499556663	0.616510509	0.272184429	0.389846519	0.442349106	0.207043275	0.076479293	0.279661337	0.074450845
ARSD	4.911928876	4.934275476	4.957104059	4.570335364	4.587753657	4.530640326	4.849035232	4.907504091	4.617548927	4.194753052	4.293529457	4.161649382
PNPLA4	3.403196759	3.450236199	3.549229522	3.147600068	3.054788809	3.249905446	3.314074199	3.127658582	3.483588806	2.892230087	3.1819133	2.784318943
ADIPOR2	6.077039638	5.937278947	5.892309631	5.758148448	5.728180776	5.764072732	5.86058503	5.795392445	5.826034939	5.874995691	5.843449628	5.917049682
CDKL3	1.337122222	0.91287558	0.923417094	0.773073843	0.759676646	1.003568571	1.374564214	1.314127748	1.296739169	0.575288172	0.566913267	0.562319513
MARK4	5.942516358	5.965256193	6.001786157	6.262351729	6.276085795	6.314668428	5.716278706	5.734995179	5.613743676	5.920757672	5.875646085	5.87655022
PROM1	1.506924604	1.432375263	1.075578762	3.006162233	2.93820733	3.02917124	1.463704966	1.657050216	1.660143955	1.987658434	1.494791454	1.824923364
CCDC124	6.38184506	6.56206466	6.703053244	6.630371511	6.548596296	6.605458947	6.498939794	6.536255483	6.649753057	6.854353005	7.063224544	6.783554315
PAFAH1B1	6.396594997	6.247646331	6.338595646	6.437441047	6.475653885	6.415874385	6.264295977	6.255034317	6.285573306	6.21215673	6.137118058	6.172586649
KIAA0100	8.473774333	8.541571905	8.381109895	8.706011794	8.710786437	8.795464051	8.146137628	8.241114908	8.210919032	8.950439787	8.646199991	8.843865862
SLC13A2	0.14438471	0	0	0	0	0	0.141979423	0.072118554	0	0.076479293	0.075159465	0.212731767
GAS7	5.065861688	4.931617597	4.863594908	6.080367152	6.100162015	5.94797771	4.162600252	4.203868192	4.051958092	4.368504378	4.012043431	4.447135358
TRAPPC6A	3.639255078	3.694372076	3.842330225	2.859663444	2.948208236	2.944151446	4.009596611	4.001709746	4.094283364	3.287644223	3.739124021	3.404064003
MATK	2.706222569	3.026726531	2.924605982	3.033759676	3.323426423	2.963482444	3.184621228	3.040401785	3.017685091	2.376277688	2.48518534	2.283155894
CD79B	0.14438471	0.074629894	0.144676329	0.072753932	0.146176169	0.142501638	0	0.140802977	0	0	0	0
SCN4A	2.610007831	2.406089897	2.441023815	2.525682792	2.396515484	2.712461726	1.688622181	1.633027071	1.587922061	1.853277219	1.790756934	1.616097024
ST7L	3.333231426	3.197872153	3.094664072	2.879521459	2.977899235	2.779426041	3.314291704	3.177536189	2.999240668	2.759329979	2.690362508	3.160932497
PAX6	4.496548091	4.561050966	4.459881505	4.885809714	4.730474516	5.153011186	4.592314135	4.348393326	4.637311108	4.262822746	4.150377261	4.214561013
RPUSD1	5.796310527	6.12661603	6.052523538	6.489590241	6.51530967	6.568309418	6.033011739	6.073904198	6.083376499	6.75144847	6.931707136	6.598708369
RHBDF1	3.676840603	3.893047937	3.732130665	3.98403266	3.934418861	4.037109462	4.073002022	4.187698282	4.152132503	3.884272192	4.11023079	4.045908207
LUC7L	4.693290675	4.706639346	4.825577675	4.486331338	4.365009867	4.333039868	4.640893517	4.792304798	4.748504627	4.689133542	4.814609622	4.637058849
CACNA2D2	3.735614189	3.861773292	3.568611186	3.933600082	3.903891919	4.064223102	3.44324149	3.39230864	3.262864139	2.747682907	2.827093831	2.690382021
BAIAP3	2.091880702	2.009410987	1.963759577	1.778608895	1.519073016	1.927165244	1.999757926	1.952527562	1.975292969	2.017451334	1.722284511	1.458216692
TSR3	4.981081146	4.902608904	5.214042332	5.216463363	5.289875423	5.215833451	5.084867564	4.815559305	5.186691582	5.426827496	5.56072777	5.205822001
PIGQ	5.191075225	5.458814374	5.399597586	5.222309849	5.405442777	5.289482703	5.160453408	5.179525145	5.262558027	6.428373828	6.537250713	6.172887439
CRAMP1L	4.063978313	4.206678023	3.979886569	4.32058501	4.201204869	4.441489746	4.198311636	4.149284528	4.145987734	4.220530095	4.09780757	4.635734792
TEAD3	6.308310037	6.579227504	6.360952358	6.349771342	6.240367765	6.357246159	6.280315223	6.288662229	6.331991893	6.336981235	6.435335326	6.378286391
DNAJC11	8.079706582	8.133724782	8.090233033	8.273322252	8.326001272	8.311555461	7.872420391	7.848825719	7.856109277	8.045032961	8.029428951	8.028919364
MYLIP	3.285641345	2.942879716	2.84212052	3.408761144	3.192792092	3.406416526	3.365639373	3.227026908	3.284686239	3.373504506	3.1819133	3.439701446
E2F2	4.15292174	4.478287708	4.254765403	4.282848279	4.233270213	4.196726577	4.090019425	4.010913319	3.920865298	4.773479733	4.665970035	4.6217723
PSMB1	6.803703837	6.557125229	6.62077049	6.278200464	6.262828379	6.238219149	6.655805064	6.689081443	6.886814324	6.197246207	6.355050453	6.201670306
SYN1	1.387735114	1.711820418	1.962413014	1.40877499	1.732597041	1.263957429	1.707087129	1.762164317	1.468599125	1.59027882	1.521964586	1.887902637
JARID2	4.124394221	4.08127597	4.035678368	4.802347431	4.664796891	4.785408004	4.345502595	4.196497792	4.140199727	4.859965128	4.332827758	4.850851512
CDKL5	0.853488083	0	0.987602425	1.533153167	1.604899382	1.708200263	0.848196062	0.597659221	0.775623539	0.332441404	0	0.946129558
CDK11A	5.385650205	5.305605966	5.617279639	5.36711413	5.358702571	5.49032381	5.746711359	5.553154347	5.66599684	5.425868599	5.705743662	5.494275203
NADK	5.973072931	5.956854855	5.942695711	6.174364968	6.069184698	6.184826443	6.035451111	5.998093996	6.076043671	6.080295471	6.25175193	6.058977508
DLEC1	0.452663957	0.277822174	0.211914188	0.072753932	0.278894643	0.272184429	0.389846519	0.140802977	0.269942843	0	0.075159465	0.277199973
CYTH3	8.669309168	8.532570859	8.535924048	8.352878259	8.320338177	8.443527267	8.616688967	8.649473989	8.743188645	7.619672317	7.639408875	7.701674978
ADAM22	2.860549867	2.705192273	2.732259329	2.346550769	1.874132773	2.094320751	1.779083663	1.990596569	2.084309532	1.304467321	1.049316734	1.342466289
SYPL1	5.775274242	5.589305749	5.388205748	4.963692933	5.028153831	4.927563823	5.343736469	5.251538189	5.508475765	4.641347636	4.594297696	4.799849803
CYB561	6.937406094	6.960788267	7.013663392	6.947186852	6.948330831	6.899081198	6.873809321	6.90208855	6.980578661	6.823642073	6.935151028	6.832821965
