id	logFC	adj.P.Val	P.Value	t	AveExpr	-log10(pvalue)	-log10(padj)
CRYAB	1.830899846	5.65787e-10	1.17021e-13	38.65252437	29.81226782	12.9317361949569	9.24734703548123
CRABP2	-2.267398583	5.65787e-10	1.59962e-13	-37.6210759	25.40685436	12.7959831745339	9.24734703548123
ALDH1A1	-2.058635316	4.23346e-09	1.79536e-12	-30.50568853	24.93667224	11.7458484549757	8.37330453932007
SERPINH1	-0.955732483	1.65428e-08	9.35416e-12	-26.42308762	28.38900725	11.0289952058918	7.78139098077908
EGLN1	1.870348872	2.1546e-08	1.5229e-11	25.32271913	23.6364457	10.8173286133245	7.66663334449028
KLRG2	1.193003243	3.38115e-08	2.86782e-11	23.95969174	25.79940507	10.5424481108355	7.47093556193839
TGM2	-2.055077885	4.79211e-08	4.74198e-11	-22.92734965	25.6524159	10.324040282055	7.31947322153596
MAN2B1	-3.906797258	5.01195e-08	5.66802e-11	-22.57154037	19.56174797	10.2465686259838	7.2999932702462
SCEL	1.030419655	9.54449e-08	1.21431e-10	21.11042877	25.17689096	9.91567042849718	7.02024727272901
TENM3	-1.236541553	1.56012e-07	2.20543e-10	-20.02949467	24.81873622	9.65650672210511	6.80684199566253
STAT6	-3.457849016	6.05479e-07	9.41514e-10	-17.61463932	20.45311059	9.02617321778482	6.2179009150185
PAGE5	6.463661938	7.80598e-07	1.32417e-09	17.26260819	19.17063885	8.87805625558931	6.10757256577585
PTGS1	-2.992904148	1.31405e-06	2.59627e-09	-16.09157762	21.55196249	8.58565014491763	5.88138810942543
GSPT2	2.235136651	1.31405e-06	2.69068e-09	16.04023064	18.41214473	8.57013794939266	5.88138810942543
POR	-0.927575574	1.31405e-06	2.78637e-09	-15.99014689	25.67498672	8.55496121444151	5.88138810942543
PDCD4	0.9516109	1.53702e-06	3.55516e-09	15.6448917	25.23858191	8.44914084906827	5.81332048134012
CCDC6	-1.548659016	1.53702e-06	3.69371e-09	-15.59134662	25.15180348	8.4325372048199	5.81332048134012
ASS1	-0.827554689	1.72357e-06	4.38567e-09	-15.35290663	27.34187591	8.35796404994323	5.76357107373187
GPX4	0.908184214	2.0591e-06	5.53051e-09	15.03612009	24.54405906	8.25723481806727	5.68632256139868
EEF1A2	1.152087769	3.00622e-06	8.49934e-09	14.46485924	27.29604892	8.07061479728415	5.52197924021955
CA2	-0.950832429	3.04337e-06	9.03459e-09	-14.38528337	29.73076901	8.04409155143485	5.51664524475325
NT5E	2.542726074	3.04989e-06	9.4851e-09	14.32216058	19.60344133	8.02295808604899	5.51571582401534
AHNAK2	1.132553621	4.19956e-06	1.37143e-08	13.85189559	26.04576226	7.86282635458484	5.37679620950262
COL18A1	-1.057219469	4.19956e-06	1.42479e-08	-13.8040195	24.23004222	7.84624914166389	5.37679620950262
C3	-1.017599568	4.7421e-06	1.67589e-08	-13.60204108	25.41979722	7.77575449045562	5.32402929198789
DIRAS2	-2.322019006	5.80795e-06	2.15619e-08	-13.29368235	17.55259717	7.66631297246681	5.23597713108509
ADH5	-0.722195371	5.80795e-06	2.21677e-08	-13.26015953	25.89490894	7.65427936458175	5.23597713108509
FSCN1	-0.757370499	5.94104e-06	2.35156e-08	-13.18899552	25.20085205	7.62864393576269	5.22613752358346
TRIM29	0.834444625	7.02885e-06	2.88149e-08	12.94654606	25.43646847	7.5403828832672	5.15311572469695
MAFF	-1.043657705	7.63411e-06	3.23753e-08	-12.80933489	22.68661432	7.48978619857893	5.11724158658644
ATXN7L3B	1.338584348	7.66507e-06	3.35902e-08	12.76621725	22.26056047	7.47378741031023	5.11548387466806
TPK1	1.366757355	9.09504e-06	4.11424e-08	12.53110412	21.72996291	7.38571037777608	5.04119538656849
CBS	-0.581537618	9.2852e-06	4.38705e-08	-12.45746413	26.17805839	7.35782741583432	5.03220873727036
FASN	-0.584529933	9.2852e-06	4.46278e-08	-12.43789945	30.34248963	7.35039452188477	5.03220873727036
CAPG	0.828105911	1.04603e-05	5.17545e-08	12.26963788	23.55842771	7.28605188277534	4.98045585978268
EEF1A1	-0.396050833	1.10614e-05	5.62919e-08	-12.17507394	32.42098747	7.24955409250893	4.95618990252534
NAA15	-0.555324762	1.2e-05	6.2765e-08	-12.05353313	26.3055885	7.20228246683916	4.92081875395237
SFXN3	0.801746891	1.24034e-05	6.69778e-08	11.98149533	23.10422321	7.17406912170436	4.90645925041533
FADS2	-1.638056123	1.24034e-05	6.83818e-08	-11.95856875	21.60950291	7.165059471545	4.90645925041533
CKAP4	-0.619402248	1.25897e-05	7.11884e-08	-11.91422428	26.32712205	7.14759076797015	4.89998461857338
IL18	-2.491883236	1.33966e-05	7.76449e-08	-11.81899447	20.4253022	7.10988706504292	4.87300540973968
MAOA	-2.01003017	1.37267e-05	8.14985e-08	-11.76614582	19.2578809	7.08885038448355	4.86243385781416
RBP7	-1.131707323	1.55816e-05	9.53125e-08	-11.59669528	22.17970771	7.02085013897312	4.80738794874989
COL12A1	-0.870051514	1.55816e-05	9.95541e-08	-11.54994753	24.64695539	7.0019408494416	4.80738794874989
DBI	0.637097737	1.55816e-05	1.00012e-07	11.54503015	26.50753019	6.99994788778884	4.80738794874989
ACOX1	-0.725154972	1.55816e-05	1.01323e-07	-11.53108769	23.42278635	6.99429195997745	4.80738794874989
FLOT2	-0.822224548	1.57675e-05	1.0476e-07	-11.49542531	25.61846244	6.9798045102468	4.80223716033464
OTULINL	0.930269477	1.68345e-05	1.14229e-07	11.40336327	22.4778122	6.94222362515222	4.77379977802645
CPNE8	2.664964104	1.69493e-05	1.17404e-07	11.37432879	18.09028659	6.93031710625421	4.77084823329659
PYGL	0.460682625	1.70431e-05	1.20463e-07	11.34714547	27.24919854	6.91914632539903	4.76845140778265
CD44	0.922057885	1.71956e-05	1.23972e-07	11.31686238	24.16233115	6.90667639240737	4.76458266589355
NQO1	0.533785796	1.9608e-05	1.44135e-07	11.15904901	26.17196769	6.84123054756083	4.70756670175598
MYL12B	0.52502204	1.98765e-05	1.48919e-07	11.12510119	28.30709634	6.8270498887573	4.70166008696626
ANXA5	-0.647669585	2.20599e-05	1.68396e-07	-10.99808574	29.40502577	6.7736682287423	4.65639646059694
GLS	0.950678144	2.24993e-05	1.76728e-07	10.94851618	24.84920848	6.75269463735156	4.6478309934827
GLG1	-0.742630953	2.24993e-05	1.78112e-07	-10.9405308	24.80105595	6.74930681968207	4.6478309934827
KCTD12	-0.626064051	2.63971e-05	2.15115e-07	-10.74868145	23.82717587	6.66732930513975	4.57844378234142
PPP3CA	-0.693463025	2.63971e-05	2.16431e-07	-10.74253112	23.18836643	6.66468053393186	4.57844378234142
DPYSL2	-0.826124514	2.89288e-05	2.41277e-07	-10.63340308	23.10165676	6.61748407572555	4.53866958101455
POFUT1	0.613512788	2.93279e-05	2.48752e-07	10.60293309	25.04590029	6.60423341878134	4.53271903320299
BDH2	-4.718729155	2.99897e-05	2.58605e-07	-10.67119546	18.24424314	6.58736308250506	4.52302787865515
TAGLN2	0.536847245	3.16195e-05	2.77128e-07	10.49562753	29.83723284	6.55731959247414	4.50004500185978
ACP3	-1.901778382	3.35256e-05	2.98867e-07	-10.42114619	17.31425472	6.52452203581086	4.47462344093774
SRI	-0.798302193	3.35256e-05	3.06192e-07	-10.39735521	24.77558604	6.51400616047395	4.47462344093774
COL6A6	-0.942590253	3.35256e-05	3.08706e-07	-10.3893329	22.32853567	6.51045492950213	4.47462344093774
HMGCS1	-0.868235608	3.35256e-05	3.1519e-07	-10.36895768	25.22601725	6.50142756977929	4.47462344093774
KLB	0.862651372	3.35256e-05	3.17531e-07	10.3617124	26.80416012	6.49821386888625	4.47462344093774
HMGB2	-0.724149165	3.38221e-05	3.27294e-07	-10.33210722	26.29444591	6.48506195616702	4.47079943073893
RAB25	0.739439569	3.38221e-05	3.29902e-07	10.32435859	23.9874571	6.48161505157702	4.47079943073893
SPON1	-0.747315557	3.56587e-05	3.53075e-07	-10.25828248	27.09091109	6.45213303221437	4.44783449383362
OTUD4	-0.968558819	3.56587e-05	3.62521e-07	-10.23267607	22.05903458	6.4406668306931	4.44783449383362
ITSN1	-0.814305419	3.56587e-05	3.62939e-07	-10.23156143	22.60373422	6.44016636171197	4.44783449383362
EXOC6	-0.891913444	3.5815e-05	3.70344e-07	-10.21200877	25.42409099	6.43139468702697	4.44593504450536
CHMP4A	-0.935858283	3.5815e-05	3.75285e-07	-10.19919628	22.63269851	6.42563879382677	4.44593504450536
NAA10	-0.593542065	3.5815e-05	3.79717e-07	-10.18785723	25.0250408	6.42053995898103	4.44593504450536
RRBP1	-0.448766972	3.7612e-05	4.04087e-07	-10.12795336	26.59829201	6.39352512114627	4.42467357256351
MISP	0.835436246	4.08189e-05	4.49452e-07	10.02614785	25.74762997	6.34731668268101	4.38913870296064
ZNRD2	0.688638268	4.08189e-05	4.50081e-07	10.02481441	23.72203269	6.34670932025264	4.38913870296064
MVP	1.042484384	4.0885e-05	4.5659e-07	10.01114273	21.85688277	6.34047360443662	4.38843599791188
PLOD2	0.850567951	4.12648e-05	4.66665e-07	9.99038707	23.97275802	6.33099477009592	4.38442025546453
TTLL12	-0.562107518	4.6608e-05	5.3368e-07	-9.863543891	24.88613532	6.27271907235547	4.33153953271641
WDR6	-0.809040684	5.12884e-05	5.94522e-07	-9.762430206	22.16452846	6.22583206989	4.28998084903348
NIBAN1	0.67303352	5.17038e-05	6.06646e-07	9.743615589	24.32257204	6.21706466163378	4.28647753701468
SEC24D	-1.219707401	5.26547e-05	6.2571e-07	-9.714835536	21.40773023	6.20362690414008	4.27856285728071
SAR1A	-0.904301951	5.26547e-05	6.3269e-07	-9.70453251	25.46460057	6.19880902974054	4.27856285728071
GUCY1A1	-1.384335594	5.33268e-05	6.48304e-07	-9.681923695	17.31058828	6.18822129881578	4.2730544763966
ADI1	-0.572856542	5.50963e-05	6.77605e-07	-9.641033656	23.06976768	6.16902339803686	4.25887756527775
STON1	-2.166430109	6.27016e-05	7.80003e-07	-9.511768081	19.80006121	6.10790372694934	4.20272137683587
ALDH8A1	-0.69661992	6.28599e-05	7.94816e-07	-9.494592435	23.48846221	6.09973339893292	4.20162631421062
DYSF	2.018256697	6.28599e-05	7.99744e-07	9.488954671	18.15628531	6.09704900948289	4.20162631421062
PGM2L1	-0.503213607	6.28848e-05	8.08951e-07	-9.478521477	24.55756137	6.09207778379453	4.20145431598341
AGRN	-0.85073001	6.32028e-05	8.21976e-07	-9.46397683	25.36300692	6.08514086277592	4.19926368124906
ISYNA1	-0.890747871	7.04318e-05	9.25948e-07	-9.356078269	24.26418597	6.03341340202991	4.15223121235908
ATP6V1C1	0.448126373	7.29823e-05	9.69796e-07	9.314425754	25.53332958	6.0133196114986	4.13678245418638
NAV2	-0.761432847	7.32272e-05	9.83401e-07	-9.301912232	22.76134151	6.00726935442062	4.1353275717323
METAP1	-0.756941232	7.36715e-05	1.00642e-06	-9.281163228	24.01760739	5.99722074133111	4.13270048753495
SH3BP4	-0.671172207	7.36715e-05	1.0197e-06	-9.269414082	22.43574931	5.99152758069728	4.13270048753495
ACTN1	0.661059462	7.36715e-05	1.02061e-06	9.2686165	27.68127825	5.9911401807387	4.13270048753495
LSM8	-0.62578959	7.47992e-05	1.04978e-06	-9.243420594	23.66325247	5.97890170549851	4.12610304702115
S100A9	1.381714025	7.47992e-05	1.05958e-06	9.235122782	22.01295677	5.97486624778101	4.12610304702115
S100A11	0.693927416	7.47992e-05	1.07441e-06	9.222716696	27.58425891	5.96882995815337	4.12610304702115
AIF1L	-1.020837445	7.47992e-05	1.08089e-06	-9.217353944	21.76944396	5.96621850107331	4.12610304702115
WAC	0.532345779	7.47992e-05	1.0891e-06	9.210612106	24.28472184	5.96293224195744	4.12610304702115
TIMM50	-0.667348154	7.7114e-05	1.13676e-06	-9.172522668	24.92620755	5.94433121664719	4.11286676889078
IQGAP2	-1.942809131	7.7114e-05	1.16428e-06	-9.232160502	22.96158931	5.93394256278617	4.11286676889078
LTBP1	-4.539723693	7.7114e-05	1.17647e-06	-9.288561028	16.82616181	5.92941914286159	4.11286676889078
MDK	-0.825942573	7.7114e-05	1.17537e-06	-9.142896457	23.93724403	5.92982539835935	4.11286676889078
CTSV	1.163001516	7.7114e-05	1.17731e-06	9.141434917	21.99981559	5.9291091670947	4.11286676889078
NUP50	-0.548052021	8.40974e-05	1.29582e-06	-9.056798152	24.53122405	5.88745532133265	4.075217430874
LRBA	-0.488851752	8.64925e-05	1.34495e-06	-9.024120908	25.63412968	5.87129386073795	4.06302154975866
ECE1	-0.661503335	9.08408e-05	1.42541e-06	-8.97328518	24.96527317	5.84606019872443	4.04171904977093
CPVL	-2.195776729	9.42524e-05	1.49226e-06	-8.953678546	21.10422486	5.82615550211277	4.02570758230534
MUC16	-0.935563297	0.00010224	1.63317e-06	-8.855089904	23.6017756	5.78696860631096	3.99037915918568
SLC3A2	0.564008523	0.000104649	1.68645e-06	8.82737942	27.26097245	5.77302653028029	3.98026491731628
ACTC1	0.597583256	0.000112177	1.82363e-06	8.760147074	30.64406139	5.7390632719607	3.950096178704
SLC9A1	1.486812254	0.000116973	1.92499e-06	8.713874158	19.50935504	5.71557152223657	3.93191437162319
CTTN	0.623327507	0.000116973	1.93467e-06	8.709594467	27.51778589	5.71339310268707	3.93191437162319
SOX5	-1.314135946	0.000117005	1.96203e-06	-8.697614934	17.88980014	5.70729435641843	3.93179557905716
AHDC1	-1.601377097	0.000117005	1.96828e-06	-8.694902366	18.11870893	5.70591312043457	3.93179557905716
TBL2	-0.90441031	0.000119245	2.02282e-06	-8.671629487	21.47642342	5.69404276106743	3.92355982208185
RCC2	-0.445411213	0.00012014	2.05987e-06	-8.656198737	26.02080783	5.68616018742899	3.92031237238866
GALNT7	-0.515536564	0.00012014	2.07197e-06	-8.651226827	24.85789457	5.68361653701984	3.92031237238866
IGSF8	-0.826680279	0.000126859	2.20577e-06	-8.598211313	22.7561204	5.65643977427951	3.89667871636748
CD55	-1.817763728	0.000128302	2.24901e-06	-8.652936807	22.94293765	5.64800861351272	3.89176657369371
RAP1GDS1	-0.484786238	0.00013096	2.3141e-06	-8.557757467	23.5978291	5.63561787766179	3.88286133359611
CTSC	-0.731919544	0.00013299	2.37577e-06	-8.535626592	23.23624473	5.62419560601651	3.876181013981
COX5A	0.371894822	0.00013299	2.39186e-06	8.529955711	25.17972008	5.62126424400087	3.876181013981
PRXL2A	-0.589958787	0.00013299	2.40637e-06	-8.524874874	23.52871545	5.61863759536524	3.876181013981
ANXA9	0.924270346	0.000133185	2.42874e-06	8.51710804	23.00302823	5.61461897453576	3.87554468495595
ADPGK	-0.541341123	0.000136072	2.50061e-06	-8.492657392	23.96661247	5.60195403640035	3.86623123186158
CTSB	0.499977458	0.000143594	2.65915e-06	8.441292791	29.49299185	5.57525716385877	3.84286370648182
VAMP8	0.520084296	0.000144005	2.68712e-06	8.43257315	24.40936095	5.57071293863786	3.84162242849703
CDC42BPB	0.404503139	0.000144962	2.72546e-06	8.420776778	25.63460892	5.56456018747842	3.83874582778694
PSAT1	-0.355002578	0.000148462	2.82691e-06	-8.390402954	26.83196429	5.54868801787255	3.82838469316288
DCTD	-0.555626466	0.000148462	2.83325e-06	-8.388545221	23.37655678	5.54771510256033	3.82838469316288
SLC16A3	-1.346222469	0.000149906	2.8955e-06	-8.417299969	23.66442239	5.53827643073061	3.82418098413142
FLNB	0.422634933	0.000149906	2.90318e-06	8.368329068	29.27013449	5.53712603665083	3.82418098413142
PON2	-1.012484071	0.000151447	2.95443e-06	-8.35384368	22.21363869	5.52952629540301	3.81973932514625
MSH6	-0.595273588	0.000153083	3.01473e-06	-8.337140898	24.67257509	5.52075157730852	3.81507303540312
WDHD1	-0.469280893	0.000153083	3.02963e-06	-8.333067465	25.32980647	5.51861040739543	3.81507303540312
CDH6	-0.556202582	0.000154663	3.08276e-06	-8.318722879	25.28335015	5.51106028478788	3.81061357006118
ARPC3	0.358601366	0.000154915	3.10969e-06	8.311550975	26.06379258	5.5072829029345	3.80990652864601
RANBP3	-0.847282698	0.000161958	3.27597e-06	-8.268697591	22.95690853	5.48466008398552	3.7905975949212
GMPR2	-0.957561557	0.000161958	3.29686e-06	-8.282918034	25.21768706	5.48189949462767	3.7905975949212
LSM6	-0.558627516	0.000171748	3.52043e-06	-8.209759413	23.79851339	5.45340428674296	3.7651083115844
CKB	0.706852962	0.000186086	3.85033e-06	8.153685469	28.33547545	5.41450204684547	3.73028629936497
ARPC1B	0.357309553	0.000186086	3.8877e-06	8.128993442	26.56854793	5.41030725541536	3.73028629936497
SCOC	-1.40747052	0.000186086	3.89323e-06	-8.12784066	21.6692212	5.40968993874774	3.73028629936497
CDK6	-0.71415792	0.00019122	4.02767e-06	-8.100345955	21.84637205	5.39494611980911	3.71846668614262
MCM4	-0.41619851	0.000192457	4.08094e-06	-8.089724125	26.11341341	5.38923979039224	3.71566628822703
NES	-1.930851216	0.000193419	4.12869e-06	-8.080327528	20.04081975	5.38418772461951	3.71350086639647
FTH1	0.534825836	0.000203025	4.36242e-06	8.035952328	23.68884881	5.36027252424528	3.69245048083779
MSH2	-0.37408911	0.000212139	4.58824e-06	-7.995435715	25.76105942	5.33835387325778	3.67337948269612
MEX3A	-0.801907286	0.000217058	4.72532e-06	-7.971870052	21.6619835	5.32556877561431	3.66342420295208
HSPA2	-0.766751042	0.000218934	4.79712e-06	-7.959818839	23.14722358	5.31901941751785	3.6596867881545
JAK1	-1.107758752	0.000219823	4.86483e-06	-7.948628328	19.99988507	5.31293233141863	3.65792686946255
ARPC2	0.324087056	0.000219823	4.87874e-06	7.946350296	26.5397843	5.31169232588733	3.65792686946255
MPRIP	0.520148155	0.000220923	4.93438e-06	7.937306831	25.38087689	5.30676740824143	3.65575906795334
PIK3CD	-0.705836087	0.000221623	5.05735e-06	-7.917700778	21.70349089	5.29607698945451	3.65438517059185
CALM3	0.404189035	0.000221623	5.0585e-06	7.917521002	29.40849809	5.29597824566999	3.65438517059185
PRMT1	-0.394922745	0.000221623	5.06668e-06	-7.916234415	26.48061572	5.29527652389618	3.65438517059185
RABGAP1	-0.544622518	0.000221623	5.07534e-06	-7.914875964	24.63875364	5.29453485879843	3.65438517059185
GSTCD	-0.784767077	0.000222583	5.12879e-06	-7.906544077	20.72804675	5.28998508290116	3.65250800841159
DAG1	-0.569187752	0.000231815	5.37427e-06	-7.86943963	23.75402037	5.26968051866866	3.63485846566983
CORO1B	0.40266306	0.000240604	5.63876e-06	7.831442414	25.47598992	5.24881638969854	3.6186971568653
POLRMT	0.548248873	0.000240604	5.67565e-06	7.826294871	22.97472495	5.24598439400303	3.6186971568653
PODXL	0.836612993	0.000240604	5.68008e-06	7.825678757	23.68886166	5.24564554750837	3.6186971568653
TP53I3	0.635504867	0.0002436	5.80939e-06	7.807928799	23.20002542	5.23586946718662	3.61332271603916
ZWINT	0.410712305	0.0002436	5.81968e-06	7.806534053	25.86590562	5.235100894741	3.61332271603916
SULT2B1	-1.323196603	0.000246016	5.91218e-06	-7.794117934	16.9227612	5.22825235204613	3.6090366470196
LMCD1	-0.359371466	0.000249317	6.0358e-06	-7.777845595	26.40144119	5.21926515927674	3.6032481075593
ALDH6A1	-0.78555415	0.000249317	6.08436e-06	-7.771550999	24.07983341	5.21578509748096	3.6032481075593
GBA2	-1.202506499	0.000249317	6.10234e-06	-7.769233769	18.4791644	5.21450359872406	3.6032481075593
CALD1	0.489736284	0.000249317	6.14662e-06	7.763558977	27.56151941	5.21136363526118	3.6032481075593
UBE4A	0.803802279	0.000249317	6.16772e-06	7.760869271	23.05746546	5.2098753504589	3.6032481075593
ACTG1	1.274085801	0.000258953	6.4427e-06	7.726700368	21.37845427	5.19093209081382	3.5867790532659
NXN	-0.419595307	0.000259161	6.48453e-06	-7.721640435	25.08503864	5.18812149618801	3.5864303529525
UHRF1	-0.721182576	0.000264334	6.65132e-06	-7.701803747	23.35938496	5.17709215742956	3.57784697208318
CALCOCO2	0.67290113	0.000267645	6.77246e-06	7.687728209	21.80437816	5.16925355134914	3.57244086546079
DCAKD	-1.133333073	0.000268537	6.833e-06	-7.680794149	20.66246729	5.16538857927731	3.57099586717573
PPP2R3A	-0.539443514	0.000269536	6.89652e-06	-7.673589256	25.34373542	5.16136999999419	3.56938322098856
MKNK1	-0.727799058	0.000274502	7.06238e-06	-7.655106301	22.9993083	5.15104891839807	3.5614544869669
PALM	0.4667775	0.000276066	7.14166e-06	7.646435875	24.83682897	5.1462008295337	3.55898707732173
RAB11FIP1	-0.566504254	0.00028162	7.35741e-06	-7.623349609	23.70549897	5.13327504173157	3.55033650584667
PARVA	-0.80278217	0.00028162	7.36497e-06	-7.622554644	21.81326194	5.13282901784525	3.55033650584667
SLPI	-0.852898292	0.000282503	7.42798e-06	-7.61595635	22.54428557	5.12912927427816	3.54897693589223
MYADM	-0.709690115	0.000286282	7.56781e-06	-7.601525114	23.08890831	5.12102978001369	3.54320595741475
TLE1	-0.582107808	0.000286757	7.65601e-06	-7.592567999	22.67343983	5.11599750797129	3.54248597177275
CASP6	-0.518820075	0.000286757	7.66144e-06	-7.592020386	24.66955468	5.11568959521355	3.54248597177275
TFCP2	0.894114939	0.000289306	7.77043e-06	7.581111716	19.6938022	5.10955494754915	3.53864255930096
SH3BGRL3	0.549601593	0.000289343	7.84157e-06	7.574079541	24.79440947	5.10559697633667	3.53858701994687
RFC3	-0.629946438	0.000289343	7.85325e-06	-7.572932255	23.48256933	5.10495057701702	3.53858701994687
USP22	-0.761522503	0.000294327	8.03011e-06	-7.555768199	21.78448504	5.09527850552259	3.53116989619751
ABTB2	1.059658011	0.000309615	8.51428e-06	7.51077574	19.96459436	5.06985207174692	3.50917800709954
PLAU	1.232924702	0.000309615	8.54318e-06	7.508177733	21.65880892	5.06838044320005	3.50917800709954
SVIL	0.693693869	0.000309615	8.57854e-06	7.505010589	24.61086919	5.06658661936544	3.50917800709954
JPT1	0.510378169	0.000316706	8.81977e-06	7.483774967	27.62871779	5.0545427401554	3.49934370883457
NUF2	-0.778529914	0.000327225	9.15898e-06	-7.454941715	23.67452968	5.03815288932747	3.48515352362148
SLMAP	-0.505656689	0.000327704	9.21869e-06	-7.449984286	24.94163782	5.03533078894554	3.48451825752722
IQGAP1	0.32897204	0.000332046	9.3878e-06	7.436129391	27.68035512	5.02743617129134	3.47880174713238
AKR1B1	-0.490108563	0.000354833	1.01198e-05	-7.379085327	28.31059612	4.99482807047593	3.4499759969253
SCAMP1	0.833181106	0.000354833	1.01323e-05	7.378149336	23.41723577	4.99429195997745	3.4499759969253
NDRG1	-0.362214801	0.000356767	1.02512e-05	-7.369317867	26.17728389	4.98922529335221	3.44761532352435
RAB34	-0.587688857	0.000356767	1.02914e-05	-7.366351422	24.52658305	4.98752554157216	3.44761532352435
PPID	-0.360137745	0.000356767	1.03837e-05	-7.359600217	26.41366099	4.98364786775352	3.44761532352435
ACAT2	-0.468280916	0.000356767	1.03893e-05	-7.359190297	24.13553194	4.983413712922	3.44761532352435
AMOTL2	0.613107796	0.000357606	1.04664e-05	7.353604026	22.10025907	4.98020267161497	3.44659520311708
CAPZA1	0.408292032	0.000357606	1.05149e-05	7.350109882	26.57251863	4.97819485323488	3.44659520311708
SEC62	-0.4357959	0.000359114	1.06204e-05	-7.342564287	24.50315876	4.97385912595499	3.44476766364522
ABCE1	-0.42174383	0.000359114	1.06607e-05	-7.339703886	26.54396008	4.97221427784638	3.44476766364522
PPP1R14C	-0.781185613	0.000369181	1.10117e-05	-7.315271845	21.45803926	4.95814562892776	3.43276065815395
IDH1	-0.504452608	0.000373369	1.11894e-05	-7.303219536	26.61534426	4.95119320066337	3.42786174339773
PLCD3	0.523994905	0.000374502	1.12763e-05	7.29739958	24.05731828	4.94783337847165	3.42654585864103
KANK2	-0.814211959	0.000377416	1.14174e-05	-7.288051872	20.96965038	4.94243278349923	3.42317969250066
IGFBP7	1.282182762	0.000384853	1.16968e-05	7.269901784	18.28795507	4.93193293589717	3.41470512368585
TTC1	0.466399894	0.000385084	1.17583e-05	7.265970228	25.11014534	4.92965546346294	3.41444452566723
WARS1	0.357089926	0.000395257	1.21248e-05	7.242977562	26.15481428	4.9163254164051	3.40312042997399
TPM3	0.418944066	0.000396819	1.22288e-05	7.236588766	27.24249009	4.9126161577591	3.40140754166502
S100A10	0.513110523	0.000400598	1.24309e-05	7.224333883	28.20021249	4.90549742720035	3.39729122326793
DSC2	0.54696545	0.000400598	1.24585e-05	7.222678289	23.15436251	4.90453424346641	3.39729122326793
SYK	-0.843317443	0.000402396	1.2629e-05	-7.212532654	22.54193487	4.89863103675075	3.39534634501615
IRF2BP2	-0.516229837	0.000402396	1.26439e-05	-7.21165223	23.71380312	4.89811894763315	3.39534634501615
JAG1	-0.873667197	0.000402396	1.26851e-05	-7.209226296	23.06789131	4.89670610477043	3.39534634501615
RPL36A	-0.531507881	0.00043692	1.38352e-05	-7.144677737	25.43046004	4.85901455836845	3.35959807501843
SOX17	-1.04563086	0.000444985	1.41535e-05	-7.127823501	20.67087102	4.84913615075962	3.35165462840564
PACSIN2	-0.46437876	0.000446637	1.42691e-05	-7.121799518	24.68320371	4.84560341843126	3.35004530224481
COL4A2	-0.700030366	0.000453139	1.45409e-05	-7.107846309	21.08912935	4.83740871225709	3.34376855809029
CYB5R2	1.23039283	0.000455004	1.46651e-05	7.101564147	17.18592075	4.83371497125826	3.3419847853862
ASAH1	0.429744126	0.000455601	1.47488e-05	7.097363693	25.69867482	4.83124331355557	3.34141533135763
HMGN5	1.455545607	0.000465413	1.51322e-05	7.078432665	21.24198144	4.82009792733684	3.33216149008794
GLOD4	-0.507019742	0.000465587	1.53095e-05	-7.069847069	24.49533791	4.8150389928933	3.33199915444727
PPA1	-0.261413078	0.000465587	1.5318e-05	-7.069438167	29.55248567	4.81479793481211	3.33199915444727
HDHD3	1.184825592	0.000465587	1.53494e-05	7.067931404	20.67215497	4.81390859619865	3.33199915444727
M6PR	0.456508794	0.000465587	1.54011e-05	7.065456342	24.97379564	4.81244825923696	3.33199915444727
PYCARD	1.348495606	0.000467207	1.55207e-05	7.059761861	21.77671632	4.80908869549524	3.33049065896372
PAX6	-2.467246191	0.000470262	1.56887e-05	-7.13468501	20.88438077	4.80441304151294	3.32766011344417
GPC4	0.724445388	0.000474327	1.58914e-05	7.042413489	23.9788325	4.79883784064715	3.32392215340575
ELOVL5	-1.050821062	0.000491226	1.65533e-05	-7.012478677	19.84637245	4.7811154140378	3.30871865457516
TNC	-0.76235415	0.000491226	1.66338e-05	-7.008925332	24.61358275	4.77900852465247	3.30871865457516
MYD88	0.778469453	0.000491226	1.67006e-05	7.005989283	20.76832991	4.77726792573815	3.30871865457516
FCHSD2	-1.082163575	0.000491226	1.68413e-05	-6.999851149	18.06185535	4.77362438783426	3.30871865457516
PFKM	-0.42648632	0.000491226	1.69522e-05	-6.995050013	25.50791002	4.7707739325134	3.30871865457516
HSPA4	0.252093268	0.000491226	1.69671e-05	6.994405347	28.2839622	4.77039238052403	3.30871865457516
RELA	0.500016341	0.000491226	1.69986e-05	6.993047503	24.30478977	4.76958684552242	3.30871865457516
MRC1	-0.934233476	0.000491226	1.71033e-05	-6.988558397	20.35034393	4.76692008647805	3.30871865457516
KEAP1	-0.83289208	0.000491226	1.71411e-05	-6.986947559	21.05062733	4.76596131143259	3.30871865457516
RPL32	-0.533537091	0.000491226	1.7152e-05	-6.986483991	26.03218731	4.76568523198732	3.30871865457516
GPNMB	-0.924413643	0.000495401	1.73677e-05	-6.977351594	20.77228517	4.76025769125043	3.30504312109688
DIP2A	0.40774676	0.000496762	1.74857e-05	6.972410104	23.76876724	4.75731697702061	3.3038516330841
ARFIP1	-0.500404941	0.000502117	1.77452e-05	-6.961666058	24.18096731	4.75091910150619	3.29919507462006
